"['a', 'woman', 'wearing', 'a', 'flowered']","['frau', 'mit']",einem
"['woman', 'wearing', 'a', 'flowered', 'tank']","['mit', 'einem']",geblümten
"['wearing', 'a', 'flowered', 'tank', 'top']","['einem', 'geblümten']",pullunder
"['wearing', 'a', 'flowered', 'tank', 'top']","['geblümten', 'pullunder']",.

"['<s>', '<s>', 'two', 'girls', 'on']","['<s>', '<s>']",zwei
"['<s>', '<s>', 'two', 'girls', 'on']","['<s>', 'zwei']",mädchen
"['<s>', 'two', 'girls', 'on', 'the']","['zwei', 'mädchen']",am
"['two', 'girls', 'on', 'the', 'shore']","['mädchen', 'am']",strand
"['girls', 'on', 'the', 'shore', 'watch']","['am', 'strand']",beobachten
"['on', 'the', 'shore', 'watch', 'people']","['strand', 'beobachten']",leute
"['the', 'shore', 'watch', 'people', 'in']","['beobachten', 'leute']",in
"['the', 'shore', 'watch', 'people', 'in']","['leute', 'in']",einem
"['shore', 'watch', 'people', 'in', 'a']","['in', 'einem']",fischerboot
"['watch', 'people', 'in', 'a', 'boat']","['einem', 'fischerboot']",.

"['<s>', '<s>', 'two', 'bicycles', 'are']","['<s>', '<s>']",zwei
"['<s>', 'two', 'bicycles', 'are', 'standing']","['<s>', 'zwei']",fahrräder
"['two', 'bicycles', 'are', 'standing', 'behind']","['zwei', 'fahrräder']",stehen
"['bicycles', 'are', 'standing', 'behind', 'two']","['fahrräder', 'stehen']",hinter
"['are', 'standing', 'behind', 'two', 'people']","['stehen', 'hinter']",leuten
"['standing', 'behind', 'two', 'people', 'sitting']","['hinter', 'leuten']",","
"['behind', 'two', 'people', 'sitting', 'on']","['leuten', ',']",die
"['two', 'people', 'sitting', 'on', 'the']","[',', 'die']",auf
"['people', 'sitting', 'on', 'the', 'grass']","['die', 'auf']",dem
"['sitting', 'on', 'the', 'grass', 'near']","['auf', 'dem']",gras
"['on', 'the', 'grass', 'near', 'a']","['dem', 'gras']",in
"['the', 'grass', 'near', 'a', 'body']","['gras', 'in']",der
"['grass', 'near', 'a', 'body', 'of']","['in', 'der']",nähe
"['near', 'a', 'body', 'of', 'water']","['der', 'nähe']",eines
"['a', 'body', 'of', 'water', '.']","['nähe', 'eines']",gewässers
"['body', 'of', 'water', '.', '</s>']","['eines', 'gewässers']",sitzen
"['of', 'water', '.', '</s>', '</s>']","['gewässers', 'sitzen']",.

"['<s>', '<s>', 'two', 'old', 'men']","['<s>', '<s>']",zwei
"['<s>', 'two', 'old', 'men', 'sitting']","['<s>', 'zwei']",alte
"['two', 'old', 'men', 'sitting', 'on']","['zwei', 'alte']",männer
"['old', 'men', 'sitting', 'on', 'the']","['alte', 'männer']",sitzen
"['men', 'sitting', 'on', 'the', 'dock']","['männer', 'sitzen']",auf
"['sitting', 'on', 'the', 'dock', '.']","['sitzen', 'auf']",dem
"['on', 'the', 'dock', '.', '</s>']","['auf', 'dem']",kai
"['the', 'dock', '.', '</s>', '</s>']","['dem', 'kai']",.

"['<s>', '<s>', 'a', 'man', 'in']","['<s>', '<s>']",ein
"['<s>', 'a', 'man', 'in', 'a']","['<s>', 'ein']",mann
"['a', 'man', 'in', 'a', 'suit']","['ein', 'mann']",im
"['man', 'in', 'a', 'suit', 'and']","['mann', 'im']",anzug
"['in', 'a', 'suit', 'and', 'two']","['im', 'anzug']",und
"['a', 'suit', 'and', 'two', 'men']","['anzug', 'und']",zwei
"['suit', 'and', 'two', 'men', 'in']","['und', 'zwei']",männer
"['and', 'two', 'men', 'in', 'orange']","['zwei', 'männer']",mit
"['two', 'men', 'in', 'orange', 'vests']","['männer', 'mit']",orangefarbenen
"['men', 'in', 'orange', 'vests', 'standing']","['mit', 'orangefarbenen']",westen
"['in', 'orange', 'vests', 'standing', 'around']","['orangefarbenen', 'westen']",","
"['orange', 'vests', 'standing', 'around', '</s>']","['westen', ',']",die
"['vests', 'standing', 'around', '</s>', '</s>']","[',', 'die']",herumstehen

"['<s>', '<s>', 'a', 'small', 'child']","['<s>', '<s>']",ein
"['<s>', 'a', 'small', 'child', 'pushes']","['<s>', 'ein']",kleines
"['a', 'small', 'child', 'pushes', 'a']","['ein', 'kleines']",kind
"['small', 'child', 'pushes', 'a', 'stroller']","['kleines', 'kind']",schiebt
"['child', 'pushes', 'a', 'stroller', 'down']","['kind', 'schiebt']",einen
"['pushes', 'a', 'stroller', 'down', 'the']","['schiebt', 'einen']",sportwagen
"['a', 'stroller', 'down', 'the', 'street']","['einen', 'sportwagen']",die
"['stroller', 'down', 'the', 'street', '.']","['sportwagen', 'die']",straße
"['down', 'the', 'street', '.', '</s>']","['die', 'straße']",entlang
"['the', 'street', '.', '</s>', '</s>']","['straße', 'entlang']",.

"['<s>', '<s>', 'a', 'woman', 'at']","['<s>', '<s>']",eine
"['<s>', '<s>', 'a', 'woman', 'at']","['<s>', 'eine']",frau
"['<s>', 'a', 'woman', 'at', 'graduation']","['eine', 'frau']",bei
"['a', 'woman', 'at', 'graduation', 'without']","['frau', 'bei']",der
"['woman', 'at', 'graduation', 'without', 'a']","['bei', 'der']",graduierung
"['at', 'graduation', 'without', 'a', 'cap']","['der', 'graduierung']",ohne
"['graduation', 'without', 'a', 'cap', 'on']","['graduierung', 'ohne']",hut
"['without', 'a', 'cap', 'on', '.']","['ohne', 'hut']",.

"['<s>', '<s>', 'an', 'elder', 'man']","['<s>', '<s>']",ein
"['<s>', 'an', 'elder', 'man', 'overlooks']","['<s>', 'ein']",älterer
"['elder', 'man', 'overlooks', 'a', 'balcony']","['ein', 'älterer']",mann
"['man', 'overlooks', 'a', 'balcony', 'facing']","['älterer', 'mann']",blickt
"['a', 'balcony', 'facing', 'a', 'street']","['mann', 'blickt']",auf
"['balcony', 'facing', 'a', 'street', '.']","['blickt', 'auf']",einen
"['a', 'street', '.', '</s>', '</s>']","['auf', 'einen']",balkon
"['street', '.', '</s>', '</s>', '</s>']","['einen', 'balkon']",","
"['</s>', '</s>', '</s>']","['balkon', ',']",der
"['</s>', '</s>']","[',', 'der']",zu
[],"['der', 'zu']",einer
[],"['zu', 'einer']",straße
[],"['einer', 'straße']",hinaus
[],"['straße', 'hinaus']",geht
[],"['hinaus', 'geht']",.

"['<s>', '<s>', 'this', 'woman', 'is']","['<s>', '<s>']",diese
"['<s>', '<s>', 'this', 'woman', 'is']","['<s>', 'diese']",frau
"['<s>', 'this', 'woman', 'is', 'smiling']","['diese', 'frau']",sitzt
"['this', 'woman', 'is', 'smiling', 'and']","['frau', 'sitzt']",auf
"['woman', 'is', 'smiling', 'and', 'talking']","['sitzt', 'auf']",einer
"['is', 'smiling', 'and', 'talking', 'on']","['auf', 'einer']",steinmauer
"['is', 'smiling', 'and', 'talking', 'on']","['einer', 'steinmauer']",","
"['smiling', 'and', 'talking', 'on', 'the']","['steinmauer', ',']",lächelt
"['and', 'talking', 'on', 'the', 'phone']","[',', 'lächelt']",und
"['talking', 'on', 'the', 'phone', 'while']","['lächelt', 'und']",spricht
"['on', 'the', 'phone', 'while', 'sitting']","['und', 'spricht']",am
"['on', 'the', 'phone', 'while', 'sitting']","['spricht', 'am']",telefon
"['the', 'phone', 'while', 'sitting', 'on']","['am', 'telefon']",.

"['<s>', '<s>', 'three', 'dogs', 'in']","['<s>', '<s>']",drei
"['<s>', '<s>', 'three', 'dogs', 'in']","['<s>', 'drei']",hunde
"['<s>', 'three', 'dogs', 'in', 'a']","['drei', 'hunde']",in
"['three', 'dogs', 'in', 'a', 'field']","['hunde', 'in']",einem
"['dogs', 'in', 'a', 'field', 'looking']","['in', 'einem']",feld
"['in', 'a', 'field', 'looking', 'at']","['einem', 'feld']",blicken
"['a', 'field', 'looking', 'at', 'something']","['feld', 'blicken']",auf
"['field', 'looking', 'at', 'something', 'in']","['blicken', 'auf']",etwas
"['looking', 'at', 'something', 'in', 'the']","['auf', 'etwas']",im
"['at', 'something', 'in', 'the', 'grass']","['etwas', 'im']",gras
"['something', 'in', 'the', 'grass', '.']","['im', 'gras']",.

"['<s>', '<s>', 'three', 'children', ',']","['<s>', '<s>']",drei
"['<s>', '<s>', 'three', 'children', ',']","['<s>', 'drei']",kinder
"['<s>', 'three', 'children', ',', 'two']","['drei', 'kinder']",","
"['three', 'children', ',', 'two', 'girls']","['kinder', ',']",zwei
"['children', ',', 'two', 'girls', 'and']","[',', 'zwei']",mädchen
"['children', ',', 'two', 'girls', 'and']","['zwei', 'mädchen']",und
"[',', 'two', 'girls', 'and', 'one']","['mädchen', 'und']",ein
"['two', 'girls', 'and', 'one', 'boy']","['und', 'ein']",junge
"['girls', 'and', 'one', 'boy', ',']","['ein', 'junge']",","
"['and', 'one', 'boy', ',', 'in']","['junge', ',']",stehen
"['and', 'one', 'boy', ',', 'in']","[',', 'stehen']",in
"['one', 'boy', ',', 'in', 'martial']","['stehen', 'in']",kampfkunststellungen
"['boy', ',', 'in', 'martial', 'art']","['in', 'kampfkunststellungen']",auf
"[',', 'in', 'martial', 'art', 'stances']","['kampfkunststellungen', 'auf']",dem
"['in', 'martial', 'art', 'stances', ',']","['auf', 'dem']",parkettboden
"['in', 'martial', 'art', 'stances', ',']","['dem', 'parkettboden']",eines
"['martial', 'art', 'stances', ',', 'standing']","['parkettboden', 'eines']",großen
"['art', 'stances', ',', 'standing', 'on']","['eines', 'großen']",raums
"['stances', ',', 'standing', 'on', 'the']","['großen', 'raums']",.

"['<s>', '<s>', 'a', 'woman', 'sits']","['<s>', '<s>']",eine
"['<s>', '<s>', 'a', 'woman', 'sits']","['<s>', 'eine']",frau
"['<s>', 'a', 'woman', 'sits', 'on']","['eine', 'frau']",sitzt
"['a', 'woman', 'sits', 'on', 'a']","['frau', 'sitzt']",in
"['woman', 'sits', 'on', 'a', 'flower']","['sitzt', 'in']",einem
"['sits', 'on', 'a', 'flower', 'pot']","['in', 'einem']",überfüllten
"['on', 'a', 'flower', 'pot', 'at']","['einem', 'überfüllten']",cafe
"['on', 'a', 'flower', 'pot', 'at']","['überfüllten', 'cafe']",auf
"['a', 'flower', 'pot', 'at', 'a']","['cafe', 'auf']",einem
"['flower', 'pot', 'at', 'a', 'crowded']","['auf', 'einem']",blumentopf
"['pot', 'at', 'a', 'crowded', 'coffee']","['einem', 'blumentopf']",.

"['<s>', '<s>', 'a', 'boy', 'stands']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'boy', 'stands']","['<s>', 'ein']",junge
"['<s>', 'a', 'boy', 'stands', 'beside']","['ein', 'junge']",steht
"['a', 'boy', 'stands', 'beside', 'a']","['junge', 'steht']",an
"['boy', 'stands', 'beside', 'a', 'railing']","['steht', 'an']",einer
"['stands', 'beside', 'a', 'railing', 'at']","['an', 'einer']",go-kart-bahn
"['beside', 'a', 'railing', 'at', 'a']","['einer', 'go-kart-bahn']",neben
"['beside', 'a', 'railing', 'at', 'a']","['go-kart-bahn', 'neben']",einem
"['a', 'railing', 'at', 'a', 'go']","['neben', 'einem']",geländer
"['railing', 'at', 'a', 'go', 'kart']","['einem', 'geländer']",.

"['<s>', '<s>', 'a', 'white', 'bird']","['<s>', '<s>']",wein
"['<s>', '<s>', 'a', 'white', 'bird']","['<s>', 'wein']",weißer
"['<s>', 'a', 'white', 'bird', 'is']","['wein', 'weißer']",vogel
"['a', 'white', 'bird', 'is', 'standing']","['weißer', 'vogel']",steht
"['white', 'bird', 'is', 'standing', 'on']","['vogel', 'steht']",auf
"['bird', 'is', 'standing', 'on', 'a']","['steht', 'auf']",einer
"['bird', 'is', 'standing', 'on', 'a']","['auf', 'einer']",holzplattform
"['is', 'standing', 'on', 'a', 'wooden']","['einer', 'holzplattform']",.

"['<s>', '<s>', 'there', 'is', 'a']","['<s>', '<s>']",ein
"['<s>', '<s>', 'there', 'is', 'a']","['<s>', 'ein']",typ
"['<s>', 'there', 'is', 'a', 'guy']","['ein', 'typ']",mit
"['there', 'is', 'a', 'guy', 'wearing']","['typ', 'mit']",stelzen
"['there', 'is', 'a', 'guy', 'wearing']","['mit', 'stelzen']",spielt
"['is', 'a', 'guy', 'wearing', 'stilts']","['stelzen', 'spielt']",vor
"['a', 'guy', 'wearing', 'stilts', 'playing']","['spielt', 'vor']",einer
"['a', 'guy', 'wearing', 'stilts', 'playing']","['vor', 'einer']",wandmalerei
"['guy', 'wearing', 'stilts', 'playing', 'the']","['einer', 'wandmalerei']",posaune
"['wearing', 'stilts', 'playing', 'the', 'trombone']","['wandmalerei', 'posaune']",.

"['<s>', '<s>', 'two', 'young', 'boys']","['<s>', '<s>']",zwei
"['<s>', '<s>', 'two', 'young', 'boys']","['<s>', 'zwei']",jungen
"['<s>', 'two', 'young', 'boys', ',']","['zwei', 'jungen']",in
"['two', 'young', 'boys', ',', 'wearing']","['jungen', 'in']",unterwäsche
"['young', 'boys', ',', 'wearing', 'just']","['in', 'unterwäsche']",klettern
"['young', 'boys', ',', 'wearing', 'just']","['unterwäsche', 'klettern']",um
"['boys', ',', 'wearing', 'just', 'underwear']","['klettern', 'um']",ein
"[',', 'wearing', 'just', 'underwear', ',']","['um', 'ein']",fahrzeug
"['wearing', 'just', 'underwear', ',', 'climb']","['ein', 'fahrzeug']",herum
"['wearing', 'just', 'underwear', ',', 'climb']","['fahrzeug', 'herum']",.

"['<s>', '<s>', 'a', 'young', 'blond']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'young', 'blond']","['<s>', 'ein']",blondes
"['<s>', 'a', 'young', 'blond', 'girl']","['ein', 'blondes']",mädchen
"['a', 'young', 'blond', 'girl', 'in']","['blondes', 'mädchen']",in
"['young', 'blond', 'girl', 'in', 'a']","['mädchen', 'in']",rosafarbenem
"['blond', 'girl', 'in', 'a', 'pink']","['in', 'rosafarbenem']",oberteil
"['girl', 'in', 'a', 'pink', 'shirt']","['rosafarbenem', 'oberteil']",blickt
"['girl', 'in', 'a', 'pink', 'shirt']","['oberteil', 'blickt']",auf
"['in', 'a', 'pink', 'shirt', 'looks']","['blickt', 'auf']",eine
"['a', 'pink', 'shirt', 'looks', 'at']","['auf', 'eine']",große
"['pink', 'shirt', 'looks', 'at', 'a']","['eine', 'große']",gottesanbeterin
"['shirt', 'looks', 'at', 'a', 'large']","['große', 'gottesanbeterin']",auf
"['looks', 'at', 'a', 'large', 'praying']","['gottesanbeterin', 'auf']",ihrem
"['looks', 'at', 'a', 'large', 'praying']","['auf', 'ihrem']",arm
"['at', 'a', 'large', 'praying', 'mantis']","['ihrem', 'arm']",.

"['<s>', '<s>', 'a', 'man', 'dressed']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'man', 'dressed']","['<s>', 'ein']",weiß
"['<s>', 'a', 'man', 'dressed', 'in']","['ein', 'weiß']",gekleideter
"['a', 'man', 'dressed', 'in', 'white']","['weiß', 'gekleideter']",mann
"['a', 'man', 'dressed', 'in', 'white']","['gekleideter', 'mann']",mit
"['man', 'dressed', 'in', 'white', 'and']","['mann', 'mit']",brille
"['dressed', 'in', 'white', 'and', 'with']","['mit', 'brille']",isst
"['dressed', 'in', 'white', 'and', 'with']","['brille', 'isst']",etwas
"['in', 'white', 'and', 'with', 'glasses']","['isst', 'etwas']",.

"['<s>', '<s>', 'a', 'man', 'is']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'man', 'is']","['<s>', 'ein']",mann
"['<s>', 'a', 'man', 'is', 'fishing']","['ein', 'mann']",angelt
"['a', 'man', 'is', 'fishing', 'off']","['mann', 'angelt']",von
"['man', 'is', 'fishing', 'off', 'a']","['angelt', 'von']",einem
"['is', 'fishing', 'off', 'a', 'beach']","['von', 'einem']",strand
"['fishing', 'off', 'a', 'beach', 'into']","['einem', 'strand']",aus
"['off', 'a', 'beach', 'into', 'a']","['strand', 'aus']",in
"['a', 'beach', 'into', 'a', 'large']","['aus', 'in']",einem
"['beach', 'into', 'a', 'large', 'body']","['in', 'einem']",großen
"['into', 'a', 'large', 'body', 'of']","['einem', 'großen']",gewässer
"['a', 'large', 'body', 'of', 'water']","['großen', 'gewässer']",","
"['large', 'body', 'of', 'water', 'while']","['gewässer', ',']",während
"['body', 'of', 'water', 'while', 'a']","[',', 'während']",ein
"['of', 'water', 'while', 'a', 'young']","['während', 'ein']",junge
"['water', 'while', 'a', 'young', 'boy']","['ein', 'junge']",in
"['while', 'a', 'young', 'boy', 'carries']","['junge', 'in']",nicht
"['a', 'young', 'boy', 'carries', 'a']","['in', 'nicht']",allzu
"['young', 'boy', 'carries', 'a', 'net']","['nicht', 'allzu']",weiter
"['boy', 'carries', 'a', 'net', 'not']","['allzu', 'weiter']",entfernung
"['carries', 'a', 'net', 'not', 'too']","['weiter', 'entfernung']",ein
"['a', 'net', 'not', 'too', 'far']","['entfernung', 'ein']",netz
"['net', 'not', 'too', 'far', 'away']","['ein', 'netz']",trägt
"['not', 'too', 'far', 'away', '.']","['netz', 'trägt']",.

"['<s>', '<s>', 'the', 'soldier', 'is']","['<s>', '<s>']",der
"['<s>', 'the', 'soldier', 'is', 'standing']","['<s>', 'der']",soldat
"['the', 'soldier', 'is', 'standing', 'tall']","['der', 'soldat']",steht
"['soldier', 'is', 'standing', 'tall', 'as']","['soldat', 'steht']",aufrecht
"['is', 'standing', 'tall', 'as', 'he']","['steht', 'aufrecht']",","
"['standing', 'tall', 'as', 'he', 'observes']","['aufrecht', ',']",während
"['tall', 'as', 'he', 'observes', 'the']","[',', 'während']",er
"['as', 'he', 'observes', 'the', 'passing']","['während', 'er']",die
"['he', 'observes', 'the', 'passing', 'people']","['er', 'die']",vorbeigehenden
"['observes', 'the', 'passing', 'people', '.']","['die', 'vorbeigehenden']",menschen
"['the', 'passing', 'people', '.', '</s>']","['vorbeigehenden', 'menschen']",beobachtet
"['passing', 'people', '.', '</s>', '</s>']","['menschen', 'beobachtet']",.

"['<s>', '<s>', 'a', 'young', 'man']","['<s>', '<s>']",ein
"['<s>', 'a', 'young', 'man', 'in']","['<s>', 'ein']",junger
"['a', 'young', 'man', 'in', 'a']","['ein', 'junger']",mann
"['young', 'man', 'in', 'a', 'suit']","['junger', 'mann']",im
"['man', 'in', 'a', 'suit', 'standing']","['mann', 'im']",anzug
"['in', 'a', 'suit', 'standing', 'out']","['im', 'anzug']",fällt
"['a', 'suit', 'standing', 'out', 'from']","['anzug', 'fällt']",bei
"['suit', 'standing', 'out', 'from', 'the']","['fällt', 'bei']",etwas
"['standing', 'out', 'from', 'the', 'crowd']","['bei', 'etwas']",","
"['out', 'from', 'the', 'crowd', ',']","['etwas', ',']",das
"['from', 'the', 'crowd', ',', 'at']","[',', 'das']",eine
"['the', 'crowd', ',', 'at', 'what']","['das', 'eine']",kunstausstellung
"['crowd', ',', 'at', 'what', 'appears']","['eine', 'kunstausstellung']",zu
"[',', 'at', 'what', 'appears', 'to']","['kunstausstellung', 'zu']",sein
"['at', 'what', 'appears', 'to', 'be']","['zu', 'sein']",scheint
"['what', 'appears', 'to', 'be', 'an']","['sein', 'scheint']",","
"['appears', 'to', 'be', 'an', 'art']","['scheint', ',']",in
"['to', 'be', 'an', 'art', 'exhibition']","[',', 'in']",der
"['be', 'an', 'art', 'exhibition', '.']","['in', 'der']",masse
"['an', 'art', 'exhibition', '.', '</s>']","['der', 'masse']",auf
"['art', 'exhibition', '.', '</s>', '</s>']","['masse', 'auf']",.

"['<s>', '<s>', 'a', 'man', 'preparing']","['<s>', '<s>']",ein
"['<s>', 'a', 'man', 'preparing', 'fruit']","['<s>', 'ein']",mann
"['a', 'man', 'preparing', 'fruit', 'below']","['ein', 'mann']",","
"['man', 'preparing', 'fruit', 'below', 'a']","['mann', ',']",der
"['fruit', 'below', 'a', 'tree', '.']","[',', 'der']",unter
"['below', 'a', 'tree', '.', '</s>']","['der', 'unter']",einem
"['a', 'tree', '.', '</s>', '</s>']","['unter', 'einem']",baum
"['tree', '.', '</s>', '</s>', '</s>']","['einem', 'baum']",obst
"['</s>', '</s>', '</s>']","['baum', 'obst']",zubereitet
"['</s>', '</s>']","['obst', 'zubereitet']",.

"['<s>', '<s>', 'a', 'black', 'dog']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'black', 'dog']","['<s>', 'ein']",schwarzer
"['<s>', 'a', 'black', 'dog', 'is']","['ein', 'schwarzer']",hund
"['a', 'black', 'dog', 'is', 'coming']","['schwarzer', 'hund']",","
"['black', 'dog', 'is', 'coming', 'out']","['hund', ',']",der
"['dog', 'is', 'coming', 'out', 'of']","[',', 'der']",etwas
"['is', 'coming', 'out', 'of', 'the']","['der', 'etwas']",im
"['coming', 'out', 'of', 'the', 'ocean']","['etwas', 'im']",maul
"['out', 'of', 'the', 'ocean', 'water']","['im', 'maul']",hat
"['of', 'the', 'ocean', 'water', 'on']","['maul', 'hat']",","
"['the', 'ocean', 'water', 'on', 'the']","['hat', ',']",kommt
"['ocean', 'water', 'on', 'the', 'beach']","[',', 'kommt']",aus
"['water', 'on', 'the', 'beach', 'with']","['kommt', 'aus']",dem
"['on', 'the', 'beach', 'with', 'something']","['aus', 'dem']",meerwasser
"['the', 'beach', 'with', 'something', 'in']","['dem', 'meerwasser']",an
"['beach', 'with', 'something', 'in', 'its']","['meerwasser', 'an']",den
"['with', 'something', 'in', 'its', 'mouth']","['an', 'den']",strand
"['something', 'in', 'its', 'mouth', '.']","['den', 'strand']",.

"['<s>', '<s>', 'two', 'young', 'children']","['<s>', '<s>']",zwei
"['<s>', '<s>', 'two', 'young', 'children']","['<s>', 'zwei']",kleine
"['<s>', 'two', 'young', 'children', 'are']","['zwei', 'kleine']",kinder
"['two', 'young', 'children', 'are', 'playing']","['kleine', 'kinder']",spielen
"['young', 'children', 'are', 'playing', 'on']","['kinder', 'spielen']",am
"['children', 'are', 'playing', 'on', 'the']","['spielen', 'am']",strand
"['are', 'playing', 'on', 'the', 'beach']","['am', 'strand']",","
"['playing', 'on', 'the', 'beach', 'while']","['strand', ',']",ein
"['on', 'the', 'beach', 'while', 'a']","[',', 'ein']",mann
"['the', 'beach', 'while', 'a', 'man']","['ein', 'mann']",sieht
"['beach', 'while', 'a', 'man', 'watches']","['mann', 'sieht']",zu
"['while', 'a', 'man', 'watches', '.']","['sieht', 'zu']",.

"['<s>', '<s>', 'a', 'group', 'of']","['<s>', '<s>']",eine
"['<s>', '<s>', 'a', 'group', 'of']","['<s>', 'eine']",gruppe
"['<s>', 'a', 'group', 'of', 'people']","['eine', 'gruppe']",sitzt
"['a', 'group', 'of', 'people', 'are']","['gruppe', 'sitzt']",am
"['group', 'of', 'people', 'are', 'sitting']","['sitzt', 'am']",strand
"['group', 'of', 'people', 'are', 'sitting']","['am', 'strand']",und
"['of', 'people', 'are', 'sitting', 'at']","['strand', 'und']",beobachtet
"['people', 'are', 'sitting', 'at', 'a']","['und', 'beobachtet']",die
"['are', 'sitting', 'at', 'a', 'beach']","['beobachtet', 'die']",blue
"['sitting', 'at', 'a', 'beach', 'watching']","['die', 'blue']",angels
"['sitting', 'at', 'a', 'beach', 'watching']","['blue', 'angels']",.

"['<s>', '<s>', 'two', 'young', 'ladies']","['<s>', '<s>']",zwei
"['<s>', 'two', 'young', 'ladies', 'play']","['<s>', 'zwei']",junge
"['two', 'young', 'ladies', 'play', 'chess']","['zwei', 'junge']",damen
"['young', 'ladies', 'play', 'chess', 'in']","['junge', 'damen']",spielen
"['ladies', 'play', 'chess', 'in', 'a']","['damen', 'spielen']",in
"['play', 'chess', 'in', 'a', 'restaurant']","['spielen', 'in']",einem
"['chess', 'in', 'a', 'restaurant', '.']","['in', 'einem']",restaurant
"['in', 'a', 'restaurant', '.', '</s>']","['einem', 'restaurant']",schach
"['a', 'restaurant', '.', '</s>', '</s>']","['restaurant', 'schach']",.

"['<s>', '<s>', 'a', 'person', 'wearing']","['<s>', '<s>']",ein
"['<s>', 'a', 'person', 'wearing', 'a']","['<s>', 'ein']",person
"['a', 'person', 'wearing', 'a', 'long-sleeved']","['ein', 'person']",mit
"['person', 'wearing', 'a', 'long-sleeved', 'white']","['person', 'mit']",einem
"['wearing', 'a', 'long-sleeved', 'white', 'shirt']","['mit', 'einem']",langärmeligen
"['a', 'long-sleeved', 'white', 'shirt', 'is']","['einem', 'langärmeligen']",weißen
"['long-sleeved', 'white', 'shirt', 'is', 'weaving']","['langärmeligen', 'weißen']",hemd
"['white', 'shirt', 'is', 'weaving', 'with']","['weißen', 'hemd']",webt
"['shirt', 'is', 'weaving', 'with', 'yellow']","['hemd', 'webt']",etwas
"['is', 'weaving', 'with', 'yellow', 'thread']","['webt', 'etwas']",mit
"['weaving', 'with', 'yellow', 'thread', '.']","['etwas', 'mit']",einem
"['with', 'yellow', 'thread', '.', '</s>']","['mit', 'einem']",gelben
"['yellow', 'thread', '.', '</s>', '</s>']","['einem', 'gelben']",faden
"['.', '</s>', '</s>', '</s>']","['gelben', 'faden']",.

"['<s>', '<s>', 'two', 'women', 'are']","['<s>', '<s>']",zwei
"['<s>', '<s>', 'two', 'women', 'are']","['<s>', 'zwei']",frauen
"['<s>', 'two', 'women', 'are', 'jogging']","['zwei', 'frauen']",joggen
"['two', 'women', 'are', 'jogging', 'and']","['frauen', 'joggen']",und
"['women', 'are', 'jogging', 'and', 'three']","['joggen', 'und']",drei
"['women', 'are', 'jogging', 'and', 'three']","['und', 'drei']",männer
"['are', 'jogging', 'and', 'three', 'men']","['drei', 'männer']",gehen
"['jogging', 'and', 'three', 'men', 'are']","['männer', 'gehen']",auf
"['and', 'three', 'men', 'are', 'walking']","['gehen', 'auf']",einem
"['three', 'men', 'are', 'walking', 'on']","['auf', 'einem']",feldweg
"['three', 'men', 'are', 'walking', 'on']","['einem', 'feldweg']",.

"['<s>', '<s>', 'these', 'are', 'women']","['<s>', '<s>']",dies
"['<s>', '<s>', 'these', 'are', 'women']","['<s>', 'dies']",sind
"['<s>', 'these', 'are', 'women', 'members']","['dies', 'sind']",schwarz
"['these', 'are', 'women', 'members', 'of']","['sind', 'schwarz']",gekleidete
"['are', 'women', 'members', 'of', 'a']","['schwarz', 'gekleidete']",weibliche
"['women', 'members', 'of', 'a', 'musical']","['gekleidete', 'weibliche']",mitglieder
"['members', 'of', 'a', 'musical', 'symphony']","['weibliche', 'mitglieder']",einer
"['of', 'a', 'musical', 'symphony', 'dressed']","['mitglieder', 'einer']",blaskapelle
"['a', 'musical', 'symphony', 'dressed', 'in']","['einer', 'blaskapelle']",","
"['musical', 'symphony', 'dressed', 'in', 'black']","['blaskapelle', ',']",die
"['symphony', 'dressed', 'in', 'black', 'and']","[',', 'die']",vor
"['dressed', 'in', 'black', 'and', 'carrying']","['die', 'vor']",einem
"['in', 'black', 'and', 'carrying', 'red']","['vor', 'einem']",reich
"['black', 'and', 'carrying', 'red', 'flags']","['einem', 'reich']",verzierten
"['and', 'carrying', 'red', 'flags', 'outside']","['reich', 'verzierten']",gebäude
"['carrying', 'red', 'flags', 'outside', 'an']","['verzierten', 'gebäude']",rote
"['red', 'flags', 'outside', 'an', 'ornate']","['gebäude', 'rote']",fahnen
"['flags', 'outside', 'an', 'ornate', 'building']","['rote', 'fahnen']",tragen
"['outside', 'an', 'ornate', 'building', '.']","['fahnen', 'tragen']",.

"['<s>', '<s>', 'a', 'family', 'of']","['<s>', '<s>']",eine
"['<s>', '<s>', 'a', 'family', 'of']","['<s>', 'eine']",vierköpfige
"['<s>', 'a', 'family', 'of', 'four']","['eine', 'vierköpfige']",familie
"['a', 'family', 'of', 'four', 'watches']","['vierköpfige', 'familie']",betrachtet
"['family', 'of', 'four', 'watches', 'an']","['familie', 'betrachtet']",eine
"['family', 'of', 'four', 'watches', 'an']","['betrachtet', 'eine']",flugschau
"['of', 'four', 'watches', 'an', 'air']","['eine', 'flugschau']",.

"['<s>', '<s>', 'a', 'person', 'holding']","['<s>', '<s>']",eine
